"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[corny]] , schmaltzy and predictable , but [[still]] manages to be kind of [[heartwarming]] , nonetheless . ","[[cony]] , schmaltzy and predictable , but [[Xtill]] manages to be kind of [[heaertwarming]] , nonetheless . ",0.0464247465133667,0.5064566135406494,1,0,1,21,"Successful"
"nothing 's at stake , just a twisty [[double-cross]] you can smell a mile away -- still , the derivative nine queens is lots of [[fun]] . ","nothing 's at stake , just a twisty [[double-cCross]] you can smell a mile away -- still , the derivative nine queens is lots of [[fGn]] . ",0.07612121105194092,0.8405462503433228,1,0,1,22,"Successful"
"[[far]] more [[imaginative]] and [[ambitious]] than the trivial , cash-in [[features]] nickelodeon has [[made]] from its other [[animated]] tv [[series]] . ","[[fr]] more [[imaginaGive]] and [[ambiNious]] than the trivial , cash-in [[featBures]] nickelodeon has [[mde]] from its other [[Tanimated]] tv [[Yseries]] . ",0.006783187389373779,0.24283570051193237,1,1,1,56,"Failed"
"of course , by more objective measurements it 's still quite bad . ","of course , by more objective measurements it 's still quite bad . ",0.9980999231338501,0.9980999231338501,1,1,0,1,"Skipped"
"as the [[two]] [[leads]] , [[lathan]] and [[diggs]] are [[charming]] and have [[chemistry]] both as [[friends]] and [[lovers]] . ","as the [[tOo]] [[lads]] , [[athan]] and [[digg]] are [[carming]] and have [[cheimstry]] both as [[freinds]] and [[loveMs]] . ",4.303455352783203e-05,0.44681984186172485,1,1,1,41,"Failed"
"it [[provides]] an [[honest]] [[look]] at a community striving to [[anchor]] itself in [[new]] grounds . ","it [[pMrovides]] an [[hoenst]] [[hook]] at a community striving to [[anchBr]] itself in [[nSew]] grounds . ",0.00024276971817016602,0.19961696863174438,1,1,1,40,"Failed"
"this movie seems to have been written using mad-libs . ","this movie seems to have been written using mad-libs . ",0.8364987373352051,0.8364987373352051,1,1,0,1,"Skipped"
"reign of fire looks as if it was made without much thought -- and is best watched that way . ","reign of fire looks as if it was made without much thought -- and is best watched that way . ",0.7076072692871094,0.7076072692871094,0,0,1,1,"Skipped"
"[[martin]] and barbara are complex characters -- sometimes [[tender]] , sometimes [[angry]] -- and the [[delicate]] performances by [[sven]] wollter and [[viveka]] seldahl make their hopes and frustrations [[vivid]] . ","[[amrtin]] and barbara are complex characters -- sometimes [[tende]] , sometimes [[angey]] -- and the [[Relicate]] performances by [[Jsven]] wollter and [[Jiveka]] seldahl make their hopes and frustrations [[viCid]] . ",0.0026464462280273438,0.3231876492500305,1,1,1,90,"Failed"
"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ",0.9992350935935974,0.9992350935935974,1,1,0,1,"Skipped"
"i 'd have to say the star and director are the big [[problems]] here . ","i 'd have to say the star and director are the big [[Aproblems]] here . ",0.13010436296463013,0.9936553239822388,0,1,0,10,"Successful"
"affleck and jackson are [[good]] sparring partners . ","affleck and jackson are [[goQod]] sparring partners . ",0.2976173162460327,0.8346536755561829,1,0,1,9,"Successful"
"whether you [[like]] [[rap]] [[music]] or loathe it , you ca n't deny [[either]] the tragic loss of two young men in the prime of their talent or the [[power]] of this movie . ","whether you [[lie]] [[Mrap]] [[Uusic]] or loathe it , you ca n't deny [[eithe]] the tragic loss of two young men in the prime of their talent or the [[opwer]] of this movie . ",0.0009306073188781738,0.5406525135040283,1,0,1,43,"Successful"
"not since [[japanese]] filmmaker [[akira]] kurosawa 's [[ran]] have the savagery of [[combat]] and the [[specter]] of death been visualized with such operatic [[grandeur]] . ","not since [[japaJese]] filmmaker [[akra]] kurosawa 's [[raX]] have the savagery of [[combawt]] and the [[Npecter]] of death been visualized with such operatic [[grandeQur]] . ",0.0003839731216430664,0.4435962438583374,1,1,1,66,"Failed"
"a by-the-numbers effort that wo n't do much to enhance the franchise . ","a by-the-numbers effort that wo n't do much to enhance the franchise . ",0.7635349035263062,0.7635349035263062,1,1,0,1,"Skipped"
"an occasionally funny , but overall limp , fish-out-of-water story . ","an occasionally funny , but overall limp , fish-out-of-water story . ",0.9295470714569092,0.9295470714569092,1,1,0,1,"Skipped"
"[[brilliantly]] [[explores]] the conflict between following one 's [[heart]] and following the demands of [[tradition]] . ","[[bbrilliantly]] [[exploers]] the conflict between following one 's [[haert]] and following the demands of [[radition]] . ",0.00047516822814941406,0.5372593402862549,1,0,1,25,"Successful"
"despite the 2-d animation , the wild thornberrys movie [[makes]] for a [[surprisingly]] cinematic experience . ","despite the 2-d animation , the wild thornberrys movie [[akes]] for a [[sruprisingly]] cinematic experience . ",0.23228126764297485,0.5183319449424744,1,0,1,19,"Successful"
"it [[appears]] that something has been lost in the [[translation]] to the screen . ","it [[apKears]] that something has been lost in the [[transelation]] to the screen . ",0.0021352171897888184,0.6170504689216614,0,1,0,14,"Successful"
"it all feels [[like]] a [[monty]] python sketch gone horribly wrong . ","it all feels [[lVike]] a [[montby]] python sketch gone horribly wrong . ",0.16691213846206665,0.5557694435119629,0,1,0,17,"Successful"
"the [[film]] [[tunes]] into a [[grief]] that could [[lead]] a [[man]] across [[centuries]] . ","the [[flm]] [[tunks]] into a [[gief]] that could [[Dead]] a [[mna]] across [[centVuries]] . ",0.0015181899070739746,0.7885652184486389,1,0,1,37,"Successful"
"[[dazzles]] with its fully-written characters , its determined stylishness ( which [[always]] relates to [[characters]] and story ) and johnny dankworth 's best soundtrack in years . ","[[dazkzles]] with its fully-written characters , its determined stylishness ( which [[alKays]] relates to [[cahracters]] and story ) and johnny dankworth 's best soundtrack in years . ",0.18990445137023926,0.5012304782867432,1,0,1,27,"Successful"
"it 's a [[work]] by an [[artist]] so in control of both his [[medium]] and his [[message]] that he can improvise [[like]] a jazzman . ","it 's a [[woRrk]] by an [[arfist]] so in control of both his [[medNium]] and his [[mesrsage]] that he can improvise [[lie]] a jazzman . ",0.0031801462173461914,0.1603674292564392,1,1,1,41,"Failed"
"it 's the chemistry between the [[women]] and the droll scene-stealing wit and wolfish [[pessimism]] of anna chancellor that makes this [[``]] [[two]] [[weddings]] and a funeral '' [[fun]] . ","it 's the chemistry between the [[wome]] and the droll scene-stealing wit and wolfish [[essimism]] of anna chancellor that makes this [[F``]] [[too]] [[Rweddings]] and a funeral '' [[fuG]] . ",0.016822755336761475,0.5935119390487671,1,0,1,47,"Successful"
"stealing [[harvard]] is evidence that the [[farrelly]] bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . ","stealing [[ahrvard]] is evidence that the [[fadrrelly]] bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . ",0.07418715953826904,0.6839883327484131,0,1,0,26,"Successful"
"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ","a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ",0.8928552865982056,0.8928552865982056,0,0,1,1,"Skipped"
"huston nails both the glad-handing and the choking sense of hollow despair . ","huston nails both the glad-handing and the choking sense of hollow despair . ",0.9333248138427734,0.9333248138427734,0,0,1,1,"Skipped"
"one of the more [[intelligent]] children 's movies to hit theaters this year . ","one of the more [[intellignet]] children 's movies to hit theaters this year . ",0.2832363247871399,0.5910961627960205,1,0,1,11,"Successful"
"the film [[tries]] too hard to be funny and tries too hard to be hip . ","the film [[tiries]] too hard to be funny and tries too hard to be hip . ",0.1592193841934204,0.6523340940475464,0,1,0,12,"Successful"
"blanchett 's [[performance]] confirms her [[power]] once again . ","blanchett 's [[pefrormance]] confirms her [[poweqr]] once again . ",1.33514404296875e-05,0.1102602481842041,1,1,1,21,"Failed"
"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ","if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ",0.784607470035553,0.784607470035553,1,1,0,1,"Skipped"
"attempts by this ensemble film to impart a message are so [[heavy-handed]] that they instead pummel the audience . ","attempts by this ensemble film to impart a message are so [[heBvy-handed]] that they instead pummel the audience . ",0.024810969829559326,0.7279360890388489,0,1,0,14,"Successful"
"no one but a convict [[guilty]] of some truly heinous crime should have to sit through the master of [[disguise]] . ","no one but a convict [[guily]] of some truly heinous crime should have to sit through the master of [[diTsguise]] . ",0.020138263702392578,0.5892338156700134,0,1,0,18,"Successful"
"rarely has so much money delivered so little entertainment . ","rarely has so much money delivered so little entertainment . ",0.9688379764556885,0.9688379764556885,1,1,0,1,"Skipped"
"taylor [[appears]] to have [[blown]] his [[entire]] budget on soundtrack rights and had [[nothing]] left over for [[jokes]] . ","taylor [[aGppears]] to have [[blewn]] his [[entBre]] budget on soundtrack rights and had [[nohting]] left over for [[jVkes]] . ",0.0014954805374145508,0.7034908533096313,0,1,0,35,"Successful"
"`` the time machine '' is a movie that has no interest in itself . ","`` the time machine '' is a movie that has no interest in itself . ",0.5836117267608643,0.5836117267608643,1,1,0,1,"Skipped"
"a [[rarity]] [[among]] recent iranian films : it 's a comedy full of [[gentle]] humor that chides the absurdity of its protagonist 's plight . ","a [[arity]] [[aBong]] recent iranian films : it 's a comedy full of [[gente]] humor that chides the absurdity of its protagonist 's plight . ",0.019353628158569336,0.7018749713897705,1,0,1,26,"Successful"
"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! ","/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! ",0.9982553720474243,0.9982553720474243,1,1,0,1,"Skipped"
"the very [[definition]] of the ` small ' movie , but it is a [[good]] [[stepping]] [[stone]] for [[director]] sprecher . ","the very [[definitTion]] of the ` small ' movie , but it is a [[gSood]] [[setpping]] [[sktone]] for [[dZrector]] sprecher . ",0.0014882683753967285,0.12956523895263672,1,1,1,42,"Failed"
"it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ","it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",0.731232762336731,0.731232762336731,1,1,0,1,"Skipped"
"[[chilling]] , well-acted , and [[finely]] directed : david jacobson 's dahmer . ","[[Bchilling]] , well-acted , and [[fienly]] directed : david jacobson 's dahmer . ",0.04516679048538208,0.9403303265571594,1,0,1,16,"Successful"
"it ca n't [[decide]] if it wants to be a mystery/thriller , a romance or a comedy . ","it ca n't [[deciLe]] if it wants to be a mystery/thriller , a romance or a comedy . ",0.020476818084716797,0.5277887582778931,0,1,0,13,"Successful"
"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ","paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ",0.9979920983314514,0.9979920983314514,1,1,0,1,"Skipped"
"a [[coda]] in every [[sense]] , the pinochet [[case]] splits time between a minute-by-minute account of the british court 's [[extradition]] chess [[game]] and the regime 's talking-head [[survivors]] . ","a [[cod]] in every [[sXnse]] , the pinochet [[ase]] splits time between a minute-by-minute account of the british court 's [[extradtion]] chess [[gVme]] and the regime 's talking-head [[survivor]] . ",0.0013057589530944824,0.34078723192214966,1,1,1,85,"Failed"
"it 's [[played]] in the most straight-faced fashion , with little humor to lighten things up . ","it 's [[playde]] in the most straight-faced fashion , with little humor to lighten things up . ",0.17815369367599487,0.9966052770614624,0,1,0,12,"Successful"
"a dumb [[movie]] with [[dumb]] [[characters]] doing dumb [[things]] and you have to be really [[dumb]] not to see where this is going . ","a dumb [[Rmovie]] with [[Xumb]] [[charLacters]] doing dumb [[Khings]] and you have to be really [[Ddumb]] not to see where this is going . ",0.002627253532409668,0.0520021915435791,0,0,0,51,"Failed"
"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ",0.9364194273948669,0.9364194273948669,1,1,0,1,"Skipped"
"dense with [[characters]] and contains some thrilling moments . ","dense with [[cCharacters]] and contains some thrilling moments . ",0.4317379593849182,0.7982473373413086,1,0,1,10,"Successful"
"as [[unseemly]] as its title suggests . ","as [[unseOmly]] as its title suggests . ",0.023454010486602783,0.813615083694458,1,0,1,8,"Successful"
"it 's like watching a [[nightmare]] made flesh . ","it 's like watching a [[ngihtmare]] made flesh . ",0.17963451147079468,0.9656864404678345,0,1,0,10,"Successful"
"[[minority]] [[report]] is exactly what the [[title]] indicates , a [[report]] . ","[[minorLty]] [[erport]] is exactly what the [[titel]] indicates , a [[rDport]] . ",0.001378178596496582,0.25155526399612427,1,1,1,30,"Failed"
"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ","it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ",0.7572207450866699,0.7572207450866699,1,1,0,1,"Skipped"
"an entertaining , [[colorful]] , action-filled crime story with an [[intimate]] [[heart]] . ","an entertaining , [[cloorful]] , action-filled crime story with an [[fntimate]] [[hearPt]] . ",0.025619447231292725,0.5055036544799805,1,0,1,20,"Successful"
"for this reason and this reason only -- the [[power]] of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ","for this reason and this reason only -- the [[powe]] of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ",0.019371747970581055,0.7768905162811279,1,0,1,15,"Successful"
"it just [[may]] inspire a few [[younger]] [[moviegoers]] to read stevenson 's [[book]] , which is a [[treasure]] in and of itself . ","it just [[maCy]] inspire a few [[oyunger]] [[Zoviegoers]] to read stevenson 's [[ook]] , which is a [[teasure]] in and of itself . ",0.0008461475372314453,0.41250520944595337,1,1,1,41,"Failed"
"[[basically]] a static series of semi-improvised ( and semi-coherent ) raps between the stars . ","[[basiaclly]] a static series of semi-improvised ( and semi-coherent ) raps between the stars . ",0.08850729465484619,0.7025221586227417,0,1,0,12,"Successful"
"... with [[``]] the [[bourne]] identity '' we return to the more [[traditional]] action [[genre]] . ","... with [[`T`]] the [[Courne]] identity '' we return to the more [[tradiitonal]] action [[gere]] . ",0.005333304405212402,0.11145728826522827,1,1,1,35,"Failed"
"it 's so good that its relentless , [[polished]] wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","it 's so good that its relentless , [[Nolished]] wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ",0.22185909748077393,0.9494142532348633,1,0,1,18,"Successful"
"chokes on its own depiction of upper-crust decorum . ","chokes on its own depiction of upper-crust decorum . ",0.9570508599281311,0.9570508599281311,1,1,0,1,"Skipped"
"while there 's something intrinsically [[funny]] about [[sir]] [[anthony]] hopkins [[saying]] ` [[get]] in the car , bitch , ' this jerry bruckheimer production has little else to [[offer]] ","while there 's something intrinsically [[fnuny]] about [[eir]] [[antRhony]] hopkins [[Aaying]] ` [[egt]] in the car , bitch , ' this jerry bruckheimer production has little else to [[ofer]] ",0.0018889904022216797,0.07060474157333374,1,1,1,82,"Failed"
"a [[rewarding]] [[work]] of art for only the most patient and challenge-hungry moviegoers . ","a [[rewading]] [[wQork]] of art for only the most patient and challenge-hungry moviegoers . ",0.0004639625549316406,0.3516175150871277,1,1,1,31,"Failed"
"directed in a paint-by-numbers manner . ","directed in a paint-by-numbers manner . ",0.9998025298118591,0.9998025298118591,1,1,0,1,"Skipped"
"k-19 exploits our [[substantial]] [[collective]] [[fear]] of nuclear holocaust to generate cheap hollywood tension . ","k-19 exploits our [[subsitantial]] [[colPective]] [[efar]] of nuclear holocaust to generate cheap hollywood tension . ",0.04353517293930054,0.5674622654914856,0,1,0,24,"Successful"
"at its [[best]] , queen is campy [[fun]] like the vincent price horror classics of the '60s . ","at its [[bHst]] , queen is campy [[fn]] like the vincent price horror classics of the '60s . ",0.04023480415344238,0.874550461769104,1,0,1,19,"Successful"
"it 's a much more emotional [[journey]] than what shyamalan has given [[us]] in his past two [[movies]] , and gibson , [[stepping]] in for bruce willis , is the [[perfect]] actor to [[take]] us on the [[trip]] . ","it 's a much more emotional [[jorney]] than what shyamalan has given [[u]] in his past two [[Xmovies]] , and gibson , [[steppin]] in for bruce willis , is the [[prefect]] actor to [[tae]] us on the [[trp]] . ",0.0027849674224853516,0.0824425220489502,1,1,1,91,"Failed"
"the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . ","the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . ",0.9801477789878845,0.9801477789878845,0,0,1,1,"Skipped"
"[[cool]] ? ","[[col]] ? ",0.02616184949874878,0.4739105701446533,1,1,1,6,"Failed"
"[[deliriously]] [[funny]] , [[fast]] and loose , accessible to the [[uninitiated]] , and [[full]] of [[surprises]] ","[[dZliriously]] [[Nfunny]] , [[afst]] and loose , accessible to the [[cninitiated]] , and [[ful]] of [[surpirses]] ",0.09223318099975586,0.3130362033843994,1,1,1,40,"Failed"
"even with a green mohawk and a sheet of fire-red [[flame]] tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","even with a green mohawk and a sheet of fire-red [[flam]] tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ",0.3448917269706726,0.961603045463562,0,1,0,20,"Successful"
"the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ","the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ",0.9993674159049988,0.9993674159049988,1,1,0,1,"Skipped"
"at a [[time]] when half the so-called real movies are little more than live-action cartoons , it 's [[refreshing]] to [[see]] a cartoon that knows what it is , and knows the [[form]] 's history . ","at a [[ptime]] when half the so-called real movies are little more than live-action cartoons , it 's [[reCreshing]] to [[ee]] a cartoon that knows what it is , and knows the [[fom]] 's history . ",0.002915799617767334,0.5872044563293457,1,0,1,47,"Successful"
"the old-world - meets-new [[mesh]] is [[incarnated]] in the movie 's soundtrack , a joyful [[effusion]] of disco [[bollywood]] that , by the [[end]] of [[monsoon]] [[wedding]] , [[sent]] my [[spirit]] [[soaring]] out of the theater . ","the old-world - meets-new [[imesh]] is [[incaPnated]] in the movie 's soundtrack , a joyful [[effuhsion]] of disco [[bojllywood]] that , by the [[Gnd]] of [[monson]] [[wXdding]] , [[ksent]] my [[spiirt]] [[goaring]] out of the theater . ",0.004845142364501953,0.2003963589668274,1,1,1,86,"Failed"
"[[jones]] ... does offer a [[brutal]] [[form]] of [[charisma]] . ","[[Gjones]] ... does offer a [[brtual]] [[fArm]] of [[chariosma]] . ",0.0001049041748046875,0.13897258043289185,1,1,1,26,"Failed"
"its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . ","its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . ",0.9928668141365051,0.9928668141365051,1,1,0,1,"Skipped"
"travels a [[fascinating]] [[arc]] from hope and euphoria to reality and disillusionment . ","travels a [[afscinating]] [[arTc]] from hope and euphoria to reality and disillusionment . ",0.01390451192855835,0.9985325932502747,1,0,1,16,"Successful"
"serving sara does n't [[serve]] up a whole lot of laughs . ","serving sara does n't [[sPrve]] up a whole lot of laughs . ",0.11619561910629272,0.818781316280365,0,1,0,12,"Successful"
"the sort of film that [[makes]] me miss hitchcock , but [[also]] feel [[optimistic]] that there 's [[hope]] for [[popular]] [[cinema]] yet . ","the sort of film that [[akes]] me miss hitchcock , but [[aSso]] feel [[Toptimistic]] that there 's [[hocpe]] for [[popuar]] [[Ccinema]] yet . ",0.0302962064743042,0.5622165203094482,1,0,1,36,"Successful"
"[[fun]] , flip and terribly [[hip]] [[bit]] of [[cinematic]] [[entertainment]] . ","[[fnu]] , flip and terribly [[hpi]] [[fit]] of [[cinJematic]] [[enetrtainment]] . ",0.004595756530761719,0.6255905628204346,1,0,1,28,"Successful"
"the x potion gives the [[quickly]] named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . ","the x potion gives the [[Bquickly]] named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . ",0.15684795379638672,0.9720824360847473,0,1,0,26,"Successful"
"the [[wild]] [[thornberrys]] [[movie]] is a jolly [[surprise]] . ","the [[hild]] [[thonberrys]] [[motie]] is a jolly [[suprrise]] . ",0.023738384246826172,0.2286827564239502,1,1,1,26,"Failed"
"entertains by providing [[good]] , [[lively]] company . ","entertains by providing [[geood]] , [[lNively]] company . ",0.00046432018280029297,0.43104857206344604,1,1,1,26,"Failed"
"a [[densely]] [[constructed]] , [[highly]] referential [[film]] , and an [[audacious]] [[return]] to [[form]] that can [[comfortably]] sit [[among]] jean-luc godard 's [[finest]] [[work]] . ","a [[denKsely]] [[constrNcted]] , [[hEghly]] referential [[flm]] , and an [[asudacious]] [[Beturn]] to [[for]] that can [[comforJtably]] sit [[amoneg]] jean-luc godard 's [[Kfinest]] [[ork]] . ",5.4955482482910156e-05,0.22435259819030762,1,1,1,76,"Failed"
"what was once original has been co-opted so frequently that it now seems pedestrian . ","what was once original has been co-opted so frequently that it now seems pedestrian . ",0.9966768622398376,0.9966768622398376,1,1,0,1,"Skipped"
"the [[story]] and structure are well-honed . ","the [[stoy]] and structure are well-honed . ",0.07790011167526245,0.2496839165687561,1,1,1,16,"Failed"
"macdowell , [[whose]] wifty [[southern]] [[charm]] has anchored [[lighter]] [[affairs]] ... [[brings]] an [[absolutely]] [[riveting]] [[conviction]] to her role . ","macdowell , [[Lhose]] wifty [[osuthern]] [[harm]] has anchored [[lcighter]] [[affIairs]] ... [[Ubrings]] an [[aObsolutely]] [[rieting]] [[cnviction]] to her role . ",4.0411949157714844e-05,0.14358246326446533,1,1,1,66,"Failed"
"an [[intriguing]] [[cinematic]] [[omnibus]] and [[round-robin]] that [[occasionally]] is more [[interesting]] in concept than in execution . ","an [[intriOuing]] [[ciinematic]] [[omeibus]] and [[mound-robin]] that [[occasionalDly]] is more [[insteresting]] in concept than in execution . ",0.00012314319610595703,0.08339697122573853,1,1,1,41,"Failed"
"the second coming of harry potter is a film far superior to its predecessor . ","the second coming of harry potter is a film far superior to its predecessor . ",0.9859026074409485,0.9859026074409485,0,0,1,1,"Skipped"
"if you can stomach the rough content , it 's worth checking out for the performances alone . ","if you can stomach the rough content , it 's worth checking out for the performances alone . ",0.9906826019287109,0.9906826019287109,0,0,1,1,"Skipped"
"a [[warm]] , [[funny]] , [[engaging]] [[film]] . ","a [[wam]] , [[fIunny]] , [[egaging]] [[ilm]] . ",0.00040978193283081055,0.04627788066864014,1,1,1,21,"Failed"
"i 'll bet the video game is a lot more fun than the film . ","i 'll bet the video game is a lot more fun than the film . ",0.9874918460845947,0.9874918460845947,1,1,0,1,"Skipped"
"the best film about baseball to hit theaters since field of dreams . ","the best film about baseball to hit theaters since field of dreams . ",0.9362725615501404,0.9362725615501404,0,0,1,1,"Skipped"
"it is [[great]] [[summer]] [[fun]] to [[watch]] arnold and his [[buddy]] [[gerald]] bounce off a quirky [[cast]] of [[characters]] . ","it is [[grXat]] [[summe]] [[fPn]] to [[wach]] arnold and his [[bddy]] [[erald]] bounce off a quirky [[Zast]] of [[charaVters]] . ",0.0019801855087280273,0.32777196168899536,1,1,1,56,"Failed"
"complete lack of originality , cleverness or even visible effort ","complete lack of originality , cleverness or even visible effort ",0.9968166947364807,0.9968166947364807,1,1,0,1,"Skipped"
"[[awesome]] creatures , [[breathtaking]] scenery , and epic [[battle]] [[scenes]] add up to another ` [[spectacular]] spectacle . ' ","[[Zwesome]] creatures , [[bHeathtaking]] scenery , and epic [[batle]] [[scene]] add up to another ` [[psectacular]] spectacle . ' ",0.017274916172027588,0.5351042747497559,1,0,1,33,"Successful"
"all-in-all , the [[film]] is an [[enjoyable]] and frankly told tale of a [[people]] who [[live]] [[among]] us , but not [[necessarily]] with us . ","all-in-all , the [[fgilm]] is an [[ejnoyable]] and frankly told tale of a [[peole]] who [[slive]] [[aBong]] us , but not [[neceIsarily]] with us . ",0.0001163482666015625,0.11056530475616455,1,1,1,61,"Failed"
"hit and miss as far as the comedy goes and a big ole ' miss in the way of story . ","hit and miss as far as the comedy goes and a big ole ' miss in the way of story . ",0.9887154698371887,0.9887154698371887,1,1,0,1,"Skipped"
"too much of it feels [[unfocused]] and underdeveloped . ","too much of it feels [[Bnfocused]] and underdeveloped . ",0.0006006956100463867,0.5466853380203247,0,1,0,9,"Successful"
"a [[deep]] and [[meaningful]] [[film]] . ","a [[dep]] and [[meOningful]] [[ilm]] . ",1.6570091247558594e-05,0.047546446323394775,1,1,1,14,"Failed"
"but it could have been [[worse]] . ","but it could have been [[orse]] . ",0.0002548098564147949,0.7298048734664917,0,1,0,7,"Successful"
"that 's pure pr hype . ","that 's pure pr hype . ",0.9913468956947327,0.9913468956947327,1,1,0,1,"Skipped"
"a painfully funny ode to bad behavior . ","a painfully funny ode to bad behavior . ",0.998746395111084,0.998746395111084,0,0,1,1,"Skipped"
"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . ","you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . ",0.7701975107192993,0.7701975107192993,0,0,1,1,"Skipped"
"[[liotta]] put on [[30]] [[pounds]] for the role , and has completely [[transformed]] himself from his smooth , goodfellas [[image]] . ","[[Viotta]] put on [[k0]] [[pcounds]] for the role , and has completely [[tranfsormed]] himself from his smooth , goodfellas [[Rmage]] . ",3.612041473388672e-05,0.00023728609085083008,1,1,1,51,"Failed"
"a [[beguiling]] [[splash]] of pastel [[colors]] and prankish [[comedy]] from [[disney]] . ","a [[beguiing]] [[pslash]] of pastel [[ccolors]] and prankish [[comey]] from [[dKisney]] . ",0.00027245283126831055,0.1622822880744934,1,1,1,35,"Failed"
"it [[proves]] quite [[compelling]] as an [[intense]] , brooding character study . ","it [[roves]] quite [[Pcompelling]] as an [[inense]] , brooding character study . ",0.014111101627349854,0.9018135070800781,1,0,1,20,"Successful"
"an unwise amalgam of broadcast news and vibes . ","an unwise amalgam of broadcast news and vibes . ",0.9988684058189392,0.9988684058189392,1,1,0,1,"Skipped"
"[[utterly]] lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . ","[[tuterly]] lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . ",0.10549062490463257,0.8156671524047852,0,1,0,16,"Successful"
"and that leaves a hole in the center of the salton sea . ","and that leaves a hole in the center of the salton sea . ",0.9977574944496155,0.9977574944496155,1,1,0,1,"Skipped"
"the chateau cleverly probes the cross-cultural differences between [[gauls]] and yanks . ","the chateau cleverly probes the cross-cultural differences between [[galuls]] and yanks . ",0.22426307201385498,0.3185272216796875,1,1,1,36,"Failed"
"broomfield [[turns]] his [[distinctive]] ` [[blundering]] ' style into something that could [[really]] [[help]] [[clear]] up the [[case]] . ","broomfield [[mturns]] his [[dishinctive]] ` [[blZndering]] ' style into something that could [[realy]] [[eelp]] [[cSlear]] up the [[cJase]] . ",0.003263533115386963,0.3837661147117615,1,1,1,57,"Failed"
"a [[pleasant]] enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ","a [[leasant]] enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ",0.025155842304229736,0.7652479410171509,1,0,1,16,"Successful"
