"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with [[poignancy]] . ","the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with [[mess]] . ",0.0975458025932312,0.9461016654968262,1,0,1,2,"Successful"
"my reaction in a word : disappointment . ","my reaction in a word : disappointment . ",0.2179214358329773,0.2179214358329773,0,0,0,1,"Failed"
"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ","a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",0.01065683364868164,0.01065683364868164,1,1,1,1,"Failed"
"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ","corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ",0.28415346145629883,0.28415346145629883,1,1,1,1,"Failed"
"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ","nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ",0.4082357883453369,0.4082357883453369,1,1,1,1,"Failed"
"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",0.13206082582473755,0.13206082582473755,1,1,1,1,"Failed"
"of course , by more objective measurements it 's still quite bad . ","of course , by more objective measurements it 's still quite bad . ",0.8967776298522949,0.8967776298522949,1,1,0,1,"Skipped"
"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ","as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ",0.01042473316192627,0.01042473316192627,1,1,1,1,"Failed"
"it provides an honest look at a community striving to anchor itself in new grounds . ","it provides an honest look at a community striving to anchor itself in new grounds . ",0.0012317299842834473,0.0012317299842834473,1,1,1,1,"Failed"
"this movie seems to have been written using mad-libs . ","this movie seems to have been written using mad-libs . ",0.4484947919845581,0.4484947919845581,0,0,0,1,"Failed"
"reign of fire looks as if it was made without much thought -- and is best watched that way . ","reign of fire looks as if it was made without much thought -- and is best watched that way . ",0.03944981098175049,0.03944981098175049,1,1,1,1,"Failed"
"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ",0.01211237907409668,0.01211237907409668,1,1,1,1,"Failed"
"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ",0.9164766669273376,0.9164766669273376,1,1,0,1,"Skipped"
"i 'd have to say the star and director are the big problems here . ","i 'd have to say the star and director are the big problems here . ",0.7324563264846802,0.7324563264846802,1,1,0,1,"Skipped"
"affleck and jackson are good sparring partners . ","affleck and jackson are good sparring partners . ",0.5199313163757324,0.5199313163757324,0,0,1,1,"Skipped"
"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ",0.14412134885787964,0.14412134885787964,1,1,1,1,"Failed"
"not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . ","not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . ",0.18595606088638306,0.18595606088638306,1,1,1,1,"Failed"
"a by-the-numbers effort that wo n't do much to enhance the franchise . ","a by-the-numbers effort that wo n't do much to enhance the franchise . ",0.2419060468673706,0.2419060468673706,0,0,0,1,"Failed"
"an occasionally funny , but overall limp , fish-out-of-water story . ","an occasionally funny , but overall limp , fish-out-of-water story . ",0.950066328048706,0.950066328048706,1,1,0,1,"Skipped"
"brilliantly explores the conflict between following one 's heart and following the demands of tradition . ","brilliantly explores the conflict between following one 's heart and following the demands of tradition . ",0.13194388151168823,0.13194388151168823,1,1,1,1,"Failed"
"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ",0.21074676513671875,0.21074676513671875,1,1,1,1,"Failed"
"it appears that something has been lost in the translation to the screen . ","it appears that something has been lost in the translation to the screen . ",0.019221782684326172,0.019221782684326172,0,0,0,1,"Failed"
"it all feels like a monty python sketch gone horribly wrong . ","it all feels like a monty python sketch gone horribly wrong . ",0.01742684841156006,0.01742684841156006,0,0,0,1,"Failed"
"the film tunes into a grief that could lead a man across centuries . ","the film tunes into a grief that could lead a man across centuries . ",0.005371272563934326,0.005371272563934326,1,1,1,1,"Failed"
"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ",0.7097727060317993,0.7097727060317993,0,0,1,1,"Skipped"
"it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ","it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ",0.06331753730773926,0.06331753730773926,1,1,1,1,"Failed"
"it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this `` two weddings and a funeral '' fun . ","it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this `` two weddings and a funeral '' fun . ",0.665556788444519,0.665556788444519,0,0,1,1,"Skipped"
"stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . ","stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . ",0.1238861083984375,0.1238861083984375,0,0,0,1,"Failed"
"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ","a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ",0.6085610389709473,0.6085610389709473,0,0,1,1,"Skipped"
"huston nails both the glad-handing and the choking sense of hollow despair . ","huston nails both the glad-handing and the choking sense of hollow despair . ",0.9759324789047241,0.9759324789047241,0,0,1,1,"Skipped"
"one of the more intelligent children 's movies to hit theaters this year . ","one of the more intelligent children 's movies to hit theaters this year . ",0.5318782329559326,0.5318782329559326,0,0,1,1,"Skipped"
"the film tries too hard to be funny and tries too hard to be hip . ","the film tries too hard to be funny and tries too hard to be hip . ",0.008551180362701416,0.008551180362701416,0,0,0,1,"Failed"
"[[blanchett]] 's performance confirms her power once again . ","[[mess]] 's performance confirms her power once again . ",0.0005908012390136719,0.24444687366485596,1,1,1,2,"Failed"
"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ","if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ",0.5163719654083252,0.5163719654083252,1,1,0,1,"Skipped"
"attempts by this ensemble film to impart a message are so [[heavy-handed]] that they instead pummel the audience . ","attempts by this ensemble film to impart a message are so [[born]] that they instead pummel the audience . ",0.05912894010543823,0.6546615362167358,0,1,0,2,"Successful"
"no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise . ","no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise . ",0.019663989543914795,0.019663989543914795,0,0,0,1,"Failed"
"rarely has so much money delivered so little entertainment . ","rarely has so much money delivered so little entertainment . ",0.13004052639007568,0.13004052639007568,0,0,0,1,"Failed"
"taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ","taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ",0.0011301636695861816,0.0011301636695861816,0,0,0,1,"Failed"
"`` the time machine '' is a movie that has no interest in itself . ","`` the time machine '' is a movie that has no interest in itself . ",0.30085688829421997,0.30085688829421997,0,0,0,1,"Failed"
"a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . ","a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . ",0.010431230068206787,0.010431230068206787,1,1,1,1,"Failed"
"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! ","/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! ",0.3042834997177124,0.3042834997177124,0,0,0,1,"Failed"
"the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . ","the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . ",0.3241535425186157,0.3241535425186157,1,1,1,1,"Failed"
"it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ","it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",0.37149304151535034,0.37149304151535034,0,0,0,1,"Failed"
"chilling , well-acted , and finely directed : david jacobson 's dahmer . ","chilling , well-acted , and finely directed : david jacobson 's dahmer . ",0.025392651557922363,0.025392651557922363,1,1,1,1,"Failed"
"it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy . ","it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy . ",0.0658419132232666,0.0658419132232666,0,0,0,1,"Failed"
"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ","paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ",0.8449788093566895,0.8449788093566895,1,1,0,1,"Skipped"
"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ",0.575892984867096,0.575892984867096,0,0,1,1,"Skipped"
"it 's played in the most straight-faced fashion , with little humor to lighten things up . ","it 's played in the most straight-faced fashion , with little humor to lighten things up . ",0.7850561141967773,0.7850561141967773,1,1,0,1,"Skipped"
"a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . ","a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . ",0.012285470962524414,0.012285470962524414,0,0,0,1,"Failed"
"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ",0.07012909650802612,0.07012909650802612,0,0,0,1,"Failed"
"dense with characters and contains some thrilling moments . ","dense with characters and contains some thrilling moments . ",0.9126593470573425,0.9126593470573425,0,0,1,1,"Skipped"
"as unseemly as its title suggests . ","as unseemly as its title suggests . ",0.9769550561904907,0.9769550561904907,0,0,1,1,"Skipped"
"it 's like watching a nightmare made flesh . ","it 's like watching a nightmare made flesh . ",0.1069456934928894,0.1069456934928894,0,0,0,1,"Failed"
"minority report is exactly what the title indicates , a report . ","minority report is exactly what the title indicates , a report . ",0.49133551120758057,0.49133551120758057,1,1,1,1,"Failed"
"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ","it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ",0.14768648147583008,0.14768648147583008,0,0,0,1,"Failed"
"an entertaining , colorful , action-filled crime story with an intimate heart . ","an entertaining , colorful , action-filled crime story with an intimate heart . ",0.03319460153579712,0.03319460153579712,1,1,1,1,"Failed"
"for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ","for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ",0.825976550579071,0.825976550579071,0,0,1,1,"Skipped"
"it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself . ","it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself . ",0.1297404170036316,0.1297404170036316,1,1,1,1,"Failed"
"basically a static series of semi-improvised ( and semi-coherent ) raps between the stars . ","basically a static series of semi-improvised ( and semi-coherent ) raps between the stars . ",0.015855014324188232,0.015855014324188232,0,0,0,1,"Failed"
"... with `` the bourne identity '' we return to the more traditional action genre . ","... with `` the bourne identity '' we return to the more traditional action genre . ",0.18546897172927856,0.18546897172927856,1,1,1,1,"Failed"
"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ",0.8783825635910034,0.8783825635910034,0,0,1,1,"Skipped"
"chokes on its own depiction of upper-crust decorum . ","chokes on its own depiction of upper-crust decorum . ",0.13079982995986938,0.13079982995986938,0,0,0,1,"Failed"
"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer ","while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer ",0.25299978256225586,0.25299978256225586,1,1,1,1,"Failed"
"a rewarding work of art for only the most patient and challenge-hungry moviegoers . ","a rewarding work of art for only the most patient and challenge-hungry moviegoers . ",0.09027284383773804,0.09027284383773804,1,1,1,1,"Failed"
"directed in a paint-by-numbers manner . ","directed in a paint-by-numbers manner . ",0.9644457101821899,0.9644457101821899,1,1,0,1,"Skipped"
"k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . ","k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . ",0.009395182132720947,0.009395182132720947,0,0,0,1,"Failed"
"at its best , queen is campy fun like the vincent price horror classics of the '60s . ","at its best , queen is campy fun like the vincent price horror classics of the '60s . ",0.039510905742645264,0.039510905742645264,1,1,1,1,"Failed"
"it 's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . ","it 's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . ",0.028596878051757812,0.028596878051757812,1,1,1,1,"Failed"
"the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . ","the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . ",0.9797701239585876,0.9797701239585876,0,0,1,1,"Skipped"
"cool ? ","cool ? ",0.08312356472015381,0.08312356472015381,1,1,1,1,"Failed"
"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises ","deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises ",0.6219677925109863,0.6219677925109863,0,0,1,1,"Skipped"
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ",0.27994436025619507,0.27994436025619507,0,0,0,1,"Failed"
"the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ","the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ",0.9558176398277283,0.9558176398277283,1,1,0,1,"Skipped"
"at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history . ","at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history . ",0.2575584053993225,0.2575584053993225,1,1,1,1,"Failed"
"the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . ","the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . ",0.6751865148544312,0.6751865148544312,0,0,1,1,"Skipped"
"jones ... does offer a brutal form of charisma . ","jones ... does offer a brutal form of charisma . ",0.008517980575561523,0.008517980575561523,1,1,1,1,"Failed"
"its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . ","its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . ",0.3837752938270569,0.3837752938270569,0,0,0,1,"Failed"
"travels a fascinating arc from hope and euphoria to reality and disillusionment . ","travels a fascinating arc from hope and euphoria to reality and disillusionment . ",0.008860528469085693,0.008860528469085693,1,1,1,1,"Failed"
"serving sara does n't serve up a whole lot of laughs . ","serving sara does n't serve up a whole lot of laughs . ",0.4775000214576721,0.4775000214576721,0,0,0,1,"Failed"
"the sort of film that makes me miss hitchcock , but also feel optimistic that there 's hope for popular cinema yet . ","the sort of film that makes me miss hitchcock , but also feel optimistic that there 's hope for popular cinema yet . ",0.7672763466835022,0.7672763466835022,0,0,1,1,"Skipped"
"fun , flip and terribly hip bit of cinematic entertainment . ","fun , flip and terribly hip bit of cinematic entertainment . ",0.2773304581642151,0.2773304581642151,1,1,1,1,"Failed"
"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . ","the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . ",0.5480902194976807,0.5480902194976807,1,1,0,1,"Skipped"
"the wild thornberrys movie is a jolly surprise . ","the wild thornberrys movie is a jolly surprise . ",0.7711968421936035,0.7711968421936035,0,0,1,1,"Skipped"
"entertains by providing good , lively company . ","entertains by providing good , lively company . ",0.002145111560821533,0.002145111560821533,1,1,1,1,"Failed"
"a densely constructed , highly [[referential]] film , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work . ","a densely constructed , highly [[stupid]] film , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work . ",0.024968087673187256,0.7011975049972534,1,0,1,2,"Successful"
"what was once original has been co-opted so frequently that it now seems pedestrian . ","what was once original has been co-opted so frequently that it now seems pedestrian . ",0.6703771352767944,0.6703771352767944,1,1,0,1,"Skipped"
"the story and structure are well-honed . ","the story and structure are well-honed . ",0.7866331338882446,0.7866331338882446,0,0,1,1,"Skipped"
"macdowell , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . ","macdowell , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . ",0.00019186735153198242,0.00019186735153198242,1,1,1,1,"Failed"
"an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . ","an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . ",0.0003731250762939453,0.0003731250762939453,1,1,1,1,"Failed"
"the second coming of harry potter is a film far superior to its predecessor . ","the second coming of harry potter is a film far superior to its predecessor . ",0.9133760333061218,0.9133760333061218,0,0,1,1,"Skipped"
"if you can stomach the rough content , it 's worth checking out for the performances alone . ","if you can stomach the rough content , it 's worth checking out for the performances alone . ",0.9614392518997192,0.9614392518997192,0,0,1,1,"Skipped"
"a warm , funny , engaging film . ","a warm , funny , engaging film . ",0.0004158616065979004,0.0004158616065979004,1,1,1,1,"Failed"
"i 'll bet the video game is a lot more fun than the film . ","i 'll bet the video game is a lot more fun than the film . ",0.8051313161849976,0.8051313161849976,1,1,0,1,"Skipped"
"the best film about baseball to hit theaters since field of dreams . ","the best film about baseball to hit theaters since field of dreams . ",0.3061167001724243,0.3061167001724243,1,1,1,1,"Failed"
"it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ","it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ",0.0027875304222106934,0.0027875304222106934,1,1,1,1,"Failed"
"complete lack of originality , cleverness or even visible effort ","complete lack of originality , cleverness or even visible effort ",0.4713513255119324,0.4713513255119324,0,0,0,1,"Failed"
"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ",0.003076016902923584,0.003076016902923584,1,1,1,1,"Failed"
"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ",0.042323946952819824,0.042323946952819824,1,1,1,1,"Failed"
"hit and miss as far as the comedy goes and a big ole ' miss in the way of story . ","hit and miss as far as the comedy goes and a big ole ' miss in the way of story . ",0.5671594738960266,0.5671594738960266,1,1,0,1,"Skipped"
"too much of it feels unfocused and underdeveloped . ","too much of it feels unfocused and underdeveloped . ",0.0010642409324645996,0.0010642409324645996,0,0,0,1,"Failed"
"a deep and meaningful film . ","a deep and meaningful film . ",0.002985715866088867,0.002985715866088867,1,1,1,1,"Failed"
"but it could have been worse . ","but it could have been worse . ",0.0014162063598632812,0.0014162063598632812,0,0,0,1,"Failed"
"that 's pure pr hype . ","that 's pure pr hype . ",0.9723381996154785,0.9723381996154785,1,1,0,1,"Skipped"
"a painfully funny ode to bad behavior . ","a painfully funny ode to bad behavior . ",0.9944214224815369,0.9944214224815369,0,0,1,1,"Skipped"
"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . ","you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . ",0.9045549035072327,0.9045549035072327,0,0,1,1,"Skipped"
"liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image . ","liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image . ",0.027171790599822998,0.027171790599822998,1,1,1,1,"Failed"
"a beguiling splash of pastel colors and prankish comedy from disney . ","a beguiling splash of pastel colors and prankish comedy from disney . ",0.03960704803466797,0.03960704803466797,1,1,1,1,"Failed"
"it proves quite compelling as an intense , brooding character study . ","it proves quite compelling as an intense , brooding character study . ",0.0015687346458435059,0.0015687346458435059,1,1,1,1,"Failed"
"an unwise amalgam of broadcast news and vibes . ","an unwise amalgam of broadcast news and vibes . ",0.844909131526947,0.844909131526947,1,1,0,1,"Skipped"
"utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . ","utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . ",0.3768860697746277,0.3768860697746277,0,0,0,1,"Failed"
"and that leaves a hole in the center of the salton sea . ","and that leaves a hole in the center of the salton sea . ",0.8852970004081726,0.8852970004081726,1,1,0,1,"Skipped"
"the chateau cleverly probes the cross-cultural differences between gauls and yanks . ","the chateau cleverly probes the cross-cultural differences between gauls and yanks . ",0.6834264397621155,0.6834264397621155,0,0,1,1,"Skipped"
"broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . ","broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . ",0.08985865116119385,0.08985865116119385,1,1,1,1,"Failed"
"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ","a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ",0.3775321841239929,0.3775321841239929,1,1,1,1,"Failed"
"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure . ","what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure . ",0.001374363899230957,0.001374363899230957,1,1,1,1,"Failed"
"with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . ","with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . ",0.07402026653289795,0.07402026653289795,0,0,0,1,"Failed"
"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ",0.01872915029525757,0.01872915029525757,1,1,1,1,"Failed"
"... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ","... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ",0.17373836040496826,0.17373836040496826,0,0,0,1,"Failed"
"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ",0.07215148210525513,0.07215148210525513,0,0,0,1,"Failed"
"if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ","if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ",0.0001245737075805664,0.0001245737075805664,1,1,1,1,"Failed"
"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . ","the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . ",0.039430975914001465,0.039430975914001465,0,0,0,1,"Failed"
"it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ","it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ",0.24906092882156372,0.24906092882156372,1,1,1,1,"Failed"
"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ","in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ",0.3775250315666199,0.3775250315666199,0,0,0,1,"Failed"
"no way i can believe this load of junk . ","no way i can believe this load of junk . ",0.004212915897369385,0.004212915897369385,0,0,0,1,"Failed"
"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","there is a fabric of complex ideas here , and feelings that profoundly deepen them . ",0.10780751705169678,0.10780751705169678,1,1,1,1,"Failed"
"this tenth feature is a big deal , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . ","this tenth feature is a big deal , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . ",0.27079224586486816,0.27079224586486816,1,1,1,1,"Failed"
"not only unfunny , but downright repellent . ","not only unfunny , but downright repellent . ",0.006814718246459961,0.006814718246459961,0,0,0,1,"Failed"
"works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . ","works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . ",0.7735978364944458,0.7735978364944458,1,1,0,1,"Skipped"
"just one bad idea after another . ","just one bad idea after another . ",0.016909480094909668,0.016909480094909668,0,0,0,1,"Failed"
"... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . ","... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . ",0.08457309007644653,0.08457309007644653,0,0,0,1,"Failed"
"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ","his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ",0.034524619579315186,0.034524619579315186,0,0,0,1,"Failed"
"( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . ","( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . ",0.6017254590988159,0.6017254590988159,0,0,1,1,"Skipped"
"a swashbuckling tale of love , betrayal , revenge and above all , faith . ","a swashbuckling tale of love , betrayal , revenge and above all , faith . ",0.06764507293701172,0.06764507293701172,1,1,1,1,"Failed"
"for movie lovers as well as opera lovers , tosca is a real treat . ","for movie lovers as well as opera lovers , tosca is a real treat . ",0.003786623477935791,0.003786623477935791,1,1,1,1,"Failed"
"the film is quiet , threatening and unforgettable . ","the film is quiet , threatening and unforgettable . ",0.016475677490234375,0.016475677490234375,1,1,1,1,"Failed"
