"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"characters still need to function [[according]] to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ","characters still need to function [[acording]] to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ",0.2397080659866333,0.35830235481262207,0,0,0,611,"Failed"
"the end result is a film that 's [[neither]] . ","the end result is a film that 's [[nether]] . ",0.24916809797286987,0.4501645565032959,0,0,0,88,"Failed"
"manages to be sweet and wickedly [[satisfying]] at the same time . ","manages to be sweet and wickedly [[sSatisfying]] at the same time . ",0.001788020133972168,0.07274061441421509,1,1,1,189,"Failed"
"leigh 's film is full of [[memorable]] performances from top to bottom . ","leigh 's film is full of [[mdmorable]] performances from top to bottom . ",0.008562624454498291,0.47623777389526367,1,1,1,207,"Failed"
"it 's also , clearly , [[great]] fun . ","it 's also , clearly , [[gVreat]] fun . ",0.00810462236404419,0.05249422788619995,1,1,1,77,"Failed"
"rarely has leukemia looked so shimmering and benign . ","rarely has leukemia looked so shimmering and benign . ",0.7181558012962341,0.7181558012962341,1,1,0,1,"Skipped"
"it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . ","it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . ",0.9019972681999207,0.9019972681999207,0,0,1,1,"Skipped"
"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ",0.9005014896392822,0.9005014896392822,1,1,0,1,"Skipped"
"if you dig on david [[mamet]] 's mind tricks ... rent this movie and enjoy ! ","if you dig on david [[maemt]] 's mind tricks ... rent this movie and enjoy ! ",0.43839675188064575,0.748818039894104,1,0,1,147,"Successful"
"bleakly funny , its characters all the more [[touching]] for refusing to pity or memorialize themselves . ","bleakly funny , its characters all the more [[tiuching]] for refusing to pity or memorialize themselves . ",0.01550513505935669,0.21031183004379272,1,1,1,298,"Failed"
"delivers the same old same old , tarted up with latin flava and [[turned]] out by hollywood playas . ","delivers the same old same old , tarted up with latin flava and [[tuned]] out by hollywood playas . ",0.1340104341506958,0.21855783462524414,0,0,0,227,"Failed"
"does n't offer much besides [[glib]] soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ","does n't offer much besides [[gilb]] soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ",0.04774439334869385,0.11631923913955688,0,0,0,495,"Failed"
"it made me want to wrench my eyes out of my head and [[toss]] them at the screen . ","it made me want to wrench my eyes out of my head and [[tows]] them at the screen . ",0.28910356760025024,0.5069534778594971,0,1,0,135,"Successful"
"the film 's [[performances]] are thrilling . ","the film 's [[pdrformances]] are thrilling . ",0.2352982759475708,0.8156485557556152,1,0,1,143,"Successful"
"[[unfortunately]] , it 's not silly fun unless you enjoy really bad movies . ","[[uBnfortunately]] , it 's not silly fun unless you enjoy really bad movies . ",0.06346535682678223,0.17052793502807617,0,0,0,215,"Failed"
"it 's a bad thing when a movie has about as much substance as its end credits blooper reel . ","it 's a bad thing when a movie has about as much substance as its end credits blooper reel . ",0.5751191973686218,0.5751191973686218,1,1,0,1,"Skipped"
"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the [[issue]] at hand . ","i sympathize with the plight of these families , but the movie does n't do a very good job conveying the [[issie]] at hand . ",0.3492870330810547,0.5258666276931763,0,1,0,259,"Successful"
"the lower your expectations , the more you 'll enjoy it . ","the lower your expectations , the more you 'll enjoy it . ",0.5996688008308411,0.5996688008308411,1,1,0,1,"Skipped"
"though perry and hurley make inspiring efforts to breathe life into the [[disjointed]] , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining . ","though perry and hurley make inspiring efforts to breathe life into the [[dXisjointed]] , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining . ",0.15509659051895142,0.8107341527938843,0,1,0,809,"Successful"
"a must-see for the david mamet enthusiast and for anyone who [[appreciates]] intelligent , stylish moviemaking . ","a must-see for the david mamet enthusiast and for anyone who [[abppreciates]] intelligent , stylish moviemaking . ",0.008773386478424072,0.12407219409942627,1,1,1,422,"Failed"
"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much [[existential]] as it is physical . ","pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much [[eTxistential]] as it is physical . ",0.037985026836395264,0.16422337293624878,1,1,1,443,"Failed"
"` de niro ... is a veritable source of [[sincere]] passion that this hollywood contrivance orbits around . ' ","` de niro ... is a veritable source of [[scincere]] passion that this hollywood contrivance orbits around . ' ",0.036280930042266846,0.45891880989074707,1,1,1,346,"Failed"
"a misogynistic piece of filth that [[attempts]] to pass itself off as hip , young adult entertainment . ","a misogynistic piece of filth that [[attemps]] to pass itself off as hip , young adult entertainment . ",0.09982424974441528,0.19385474920272827,0,0,0,312,"Failed"
"its story may be a thousand years old , but why did it have to seem like it took [[another]] thousand to tell it to us ? ","its story may be a thousand years old , but why did it have to seem like it took [[anther]] thousand to tell it to us ? ",0.0836222767829895,0.09597176313400269,0,0,0,237,"Failed"
"try as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! ' ","try as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! ' ",0.9126060605049133,0.9126060605049133,1,1,0,1,"Skipped"
"the movie is beautiful to [[behold]] and engages one in a sense of epic struggle -- inner and outer -- that 's all too rare in hollywood 's hastier productions . ","the movie is beautiful to [[bLehold]] and engages one in a sense of epic struggle -- inner and outer -- that 's all too rare in hollywood 's hastier productions . ",0.022499501705169678,0.3039356470108032,1,1,1,449,"Failed"
"a [[celebration]] of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences . ","a [[cdlebration]] of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences . ",0.1454741358757019,0.7655363082885742,1,0,1,466,"Successful"
"morton uses her face and her body language to bring us morvern 's [[soul]] , even though the character is almost completely deadpan . ","morton uses her face and her body language to bring us morvern 's [[sul]] , even though the character is almost completely deadpan . ",0.06262588500976562,0.42766690254211426,1,1,1,426,"Failed"
"instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . ","instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . ",0.6745335459709167,0.6745335459709167,0,0,1,1,"Skipped"
"my thoughts were focused on the characters . ","my thoughts were focused on the characters . ",0.5633078813552856,0.5633078813552856,0,0,1,1,"Skipped"
"so , too , is this comedy about mild culture clashing in today 's new delhi . ","so , too , is this comedy about mild culture clashing in today 's new delhi . ",0.913428008556366,0.913428008556366,0,0,1,1,"Skipped"
"for starters , the [[story]] is just too slim . ","for starters , the [[stry]] is just too slim . ",0.030987679958343506,0.04094034433364868,0,0,0,84,"Failed"
"this is a [[winning]] ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . ","this is a [[wibning]] ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . ",0.0007939934730529785,0.0031931400299072266,1,1,1,592,"Failed"
"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . ","at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . ",0.6840524673461914,0.6840524673461914,1,1,0,1,"Skipped"
"the format gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging [[occasionally]] ends in bone-crushing screwups . ","the format gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging [[oWccasionally]] ends in bone-crushing screwups . ",0.02274024486541748,0.10558539628982544,1,1,1,675,"Failed"
"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your [[seat]] . ","inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your [[saet]] . ",0.32184892892837524,0.5070765018463135,1,0,1,315,"Successful"
"there [[ought]] to be a directing license , so that ed burns can have his revoked . ","there [[oNught]] to be a directing license , so that ed burns can have his revoked . ",0.14358168840408325,0.3169899582862854,0,0,0,180,"Failed"
"bad . ","bad . ",0.0900794267654419,0.0900794267654419,0,0,0,1,"Failed"
"that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the film [[touching]] despite some doldrums . ","that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the film [[tLouching]] despite some doldrums . ",0.397951602935791,0.7721003890037537,1,0,1,326,"Successful"
"falls neatly into the category of good stupid fun . ","falls neatly into the category of good stupid fun . ",0.9892207980155945,0.9892207980155945,0,0,1,1,"Skipped"
"an artful , [[intelligent]] film that stays within the confines of a well-established genre . ","an artful , [[ibtelligent]] film that stays within the confines of a well-established genre . ",0.15926098823547363,0.4431724548339844,1,1,1,345,"Failed"
"smart , provocative and blisteringly [[funny]] . ","smart , provocative and blisteringly [[fhnny]] . ",0.07314366102218628,0.6117039918899536,1,0,1,187,"Successful"
"and the [[lesson]] , in the end , is nothing new . ","and the [[lessin]] , in the end , is nothing new . ",0.08009934425354004,0.4433014988899231,0,0,0,72,"Failed"
"this is not the undisputed [[worst]] boxing movie ever , but it 's certainly not a champion - the big loser is the audience . ","this is not the undisputed [[wForst]] boxing movie ever , but it 's certainly not a champion - the big loser is the audience . ",0.03486663103103638,0.1091654896736145,0,0,0,318,"Failed"
"not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . ","not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . ",0.7553181648254395,0.7553181648254395,0,0,1,1,"Skipped"
"to say this was done better in wilder 's some like it hot is like saying the sun rises in the east . ","to say this was done better in wilder 's some like it hot is like saying the sun rises in the east . ",0.9229758977890015,0.9229758977890015,1,1,0,1,"Skipped"
"the entire movie is about a [[boring]] , sad man being boring and sad . ","the entire movie is about a [[bring]] , sad man being boring and sad . ",0.06388020515441895,0.14148133993148804,0,0,0,110,"Failed"
"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ","this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ",0.7962602376937866,0.7962602376937866,1,1,0,1,"Skipped"
"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ","perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ",0.5824884176254272,0.5824884176254272,1,1,0,1,"Skipped"
"the [[best]] revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ","the [[beat]] revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ",0.45307451486587524,0.6183321475982666,1,0,1,422,"Successful"
"the movie [[understands]] like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . ","the movie [[uSnderstands]] like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . ",0.11748045682907104,0.3321901559829712,1,1,1,449,"Failed"
"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a [[price]] to pay for a shimmering picture postcard . ","once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a [[pride]] to pay for a shimmering picture postcard . ",0.046831727027893066,0.1689835786819458,0,0,0,495,"Failed"
"all that 's missing is the spontaneity , originality and delight . ","all that 's missing is the spontaneity , originality and delight . ",0.993641197681427,0.993641197681427,1,1,0,1,"Skipped"
"what the film lacks in general focus it makes up for in compassion , as corcuera [[manages]] to find the seeds of hope in the form of collective action . ","what the film lacks in general focus it makes up for in compassion , as corcuera [[maages]] to find the seeds of hope in the form of collective action . ",0.05681639909744263,0.3186873197555542,1,1,1,411,"Failed"
"the socio-histo-political treatise is told in earnest strides ... ( and ) personal [[illusion]] is deconstructed with poignancy . ","the socio-histo-political treatise is told in earnest strides ... ( and ) personal [[ibllusion]] is deconstructed with poignancy . ",0.0975458025932312,0.42783480882644653,1,1,1,508,"Failed"
"my reaction in a word : [[disappointment]] . ","my reaction in a word : [[diaappointment]] . ",0.2179214358329773,0.1871253252029419,0,0,0,144,"Failed"
"a psychological thriller with a genuinely [[spooky]] premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ","a psychological thriller with a genuinely [[sbpooky]] premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",0.01065683364868164,0.059193193912506104,1,1,1,639,"Failed"
"corny , schmaltzy and predictable , but still [[manages]] to be kind of heartwarming , nonetheless . ","corny , schmaltzy and predictable , but still [[mYanages]] to be kind of heartwarming , nonetheless . ",0.28415346145629883,0.7032829523086548,1,0,1,367,"Successful"
"nothing 's at [[stake]] , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ","nothing 's at [[shake]] , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ",0.4082357883453369,0.6881627440452576,1,0,1,356,"Successful"
"far more [[imaginative]] and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","far more [[iaginative]] and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",0.13206082582473755,0.6758501529693604,1,0,1,406,"Successful"
"of course , by more objective measurements it 's still quite bad . ","of course , by more objective measurements it 's still quite bad . ",0.8967776298522949,0.8967776298522949,1,1,0,1,"Skipped"
"as the two leads , lathan and diggs are [[charming]] and have chemistry both as friends and lovers . ","as the two leads , lathan and diggs are [[cahrming]] and have chemistry both as friends and lovers . ",0.01042473316192627,0.27415400743484497,1,1,1,256,"Failed"
"it provides an [[honest]] look at a community striving to anchor itself in new grounds . ","it provides an [[hinest]] look at a community striving to anchor itself in new grounds . ",0.0012317299842834473,0.1775209903717041,1,1,1,251,"Failed"
"this movie [[seems]] to have been written using mad-libs . ","this movie [[seeks]] to have been written using mad-libs . ",0.4484947919845581,0.4991982579231262,0,0,0,144,"Failed"
"reign of fire looks as if it was made without much [[thought]] -- and is best watched that way . ","reign of fire looks as if it was made without much [[tShought]] -- and is best watched that way . ",0.03944981098175049,0.29050642251968384,1,1,1,233,"Failed"
"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their [[hopes]] and frustrations vivid . ","martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their [[holes]] and frustrations vivid . ",0.01211237907409668,0.11046355962753296,1,1,1,700,"Failed"
"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ",0.9164766669273376,0.9164766669273376,1,1,0,1,"Skipped"
"i 'd have to say the star and director are the big problems here . ","i 'd have to say the star and director are the big problems here . ",0.7324563264846802,0.7324563264846802,1,1,0,1,"Skipped"
"affleck and jackson are good sparring partners . ","affleck and jackson are good sparring partners . ",0.5199313163757324,0.5199313163757324,0,0,1,1,"Skipped"
"whether you like rap music or loathe it , you ca n't [[deny]] either the tragic loss of two young men in the prime of their talent or the power of this movie . ","whether you like rap music or loathe it , you ca n't [[dey]] either the tragic loss of two young men in the prime of their talent or the power of this movie . ",0.14412134885787964,0.3438031077384949,1,1,1,327,"Failed"
"not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic [[grandeur]] . ","not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic [[gandeur]] . ",0.18595606088638306,0.6135580539703369,1,0,1,475,"Successful"
"a by-the-numbers effort that wo n't do much to enhance the [[franchise]] . ","a by-the-numbers effort that wo n't do much to enhance the [[franchize]] . ",0.2419060468673706,0.587631106376648,0,1,0,225,"Successful"
"an occasionally funny , but overall limp , fish-out-of-water story . ","an occasionally funny , but overall limp , fish-out-of-water story . ",0.950066328048706,0.950066328048706,1,1,0,1,"Skipped"
"[[brilliantly]] explores the conflict between following one 's heart and following the demands of tradition . ","[[bJrilliantly]] explores the conflict between following one 's heart and following the demands of tradition . ",0.13194388151168823,0.670071005821228,1,0,1,365,"Successful"
"despite the 2-d animation , the wild thornberrys movie makes for a [[surprisingly]] cinematic experience . ","despite the 2-d animation , the wild thornberrys movie makes for a [[seurprisingly]] cinematic experience . ",0.21074676513671875,0.6075708866119385,1,0,1,404,"Successful"
"it [[appears]] that something has been lost in the translation to the screen . ","it [[aXppears]] that something has been lost in the translation to the screen . ",0.019221782684326172,0.06546485424041748,0,0,0,199,"Failed"
"it all feels like a [[monty]] python sketch gone horribly wrong . ","it all feels like a [[minty]] python sketch gone horribly wrong . ",0.01742684841156006,0.048680245876312256,0,0,0,197,"Failed"
"the film tunes into a [[grief]] that could lead a man across centuries . ","the film tunes into a [[gdief]] that could lead a man across centuries . ",0.005371272563934326,0.04139310121536255,1,1,1,181,"Failed"
"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ",0.7097727060317993,0.7097727060317993,0,0,1,1,"Skipped"
"it 's a work by an artist so in control of both his [[medium]] and his message that he can improvise like a jazzman . ","it 's a work by an artist so in control of both his [[mSedium]] and his message that he can improvise like a jazzman . ",0.06331753730773926,0.20331579446792603,1,1,1,257,"Failed"
"it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this `` two weddings and a funeral '' fun . ","it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this `` two weddings and a funeral '' fun . ",0.665556788444519,0.665556788444519,0,0,1,1,"Skipped"
"stealing harvard is evidence that the [[farrelly]] bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . ","stealing harvard is evidence that the [[fNarrelly]] bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . ",0.1238861083984375,0.239515483379364,0,0,0,518,"Failed"
"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ","a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ",0.6085610389709473,0.6085610389709473,0,0,1,1,"Skipped"
"huston nails both the glad-handing and the choking sense of hollow despair . ","huston nails both the glad-handing and the choking sense of hollow despair . ",0.9759324789047241,0.9759324789047241,0,0,1,1,"Skipped"
"one of the more intelligent children 's movies to hit theaters this year . ","one of the more intelligent children 's movies to hit theaters this year . ",0.5318782329559326,0.5318782329559326,0,0,1,1,"Skipped"
"the film [[tries]] too hard to be funny and tries too hard to be hip . ","the film [[triss]] too hard to be funny and tries too hard to be hip . ",0.008551180362701416,0.024782538414001465,0,0,0,110,"Failed"
"blanchett 's performance confirms her [[power]] once again . ","blanchett 's performance confirms her [[piwer]] once again . ",0.0005908012390136719,0.01648557186126709,1,1,1,190,"Failed"
"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ","if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ",0.5163719654083252,0.5163719654083252,1,1,0,1,"Skipped"
"attempts by this ensemble film to impart a message are so [[heavy-handed]] that they instead pummel the audience . ","attempts by this ensemble film to impart a message are so [[hZeavy-handed]] that they instead pummel the audience . ",0.05912894010543823,0.3447842597961426,0,0,0,356,"Failed"
"no one but a convict [[guilty]] of some truly heinous crime should have to sit through the master of disguise . ","no one but a convict [[guity]] of some truly heinous crime should have to sit through the master of disguise . ",0.019663989543914795,0.06486237049102783,0,0,0,232,"Failed"
"rarely has so much [[money]] delivered so little entertainment . ","rarely has so much [[monSey]] delivered so little entertainment . ",0.13004052639007568,0.5167101621627808,0,1,0,229,"Successful"
"taylor [[appears]] to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ","taylor [[aOppears]] to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ",0.0011301636695861816,0.002820611000061035,0,0,0,323,"Failed"
"`` the time machine '' is a [[movie]] that has no interest in itself . ","`` the time machine '' is a [[move]] that has no interest in itself . ",0.30085688829421997,0.31318020820617676,0,0,0,122,"Failed"
"a [[rarity]] among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . ","a [[raSrity]] among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . ",0.010431230068206787,0.17883610725402832,1,1,1,430,"Failed"
"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've [[lost]] weight ! ","/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've [[lot]] weight ! ",0.3042834997177124,0.6489100456237793,0,1,0,190,"Successful"
"the very [[definition]] of the ` small ' movie , but it is a good stepping stone for director sprecher . ","the very [[devinition]] of the ` small ' movie , but it is a good stepping stone for director sprecher . ",0.3241535425186157,0.6234405040740967,1,0,1,265,"Successful"
"it 's [[like]] every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ","it 's [[lile]] every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",0.37149304151535034,0.48125940561294556,0,0,0,535,"Failed"
"[[chilling]] , well-acted , and finely directed : david jacobson 's dahmer . ","[[cbilling]] , well-acted , and finely directed : david jacobson 's dahmer . ",0.025392651557922363,0.6178341507911682,1,0,1,271,"Successful"
"it ca n't [[decide]] if it wants to be a mystery/thriller , a romance or a comedy . ","it ca n't [[decode]] if it wants to be a mystery/thriller , a romance or a comedy . ",0.0658419132232666,0.16223841905593872,0,0,0,205,"Failed"
"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ","paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ",0.8449788093566895,0.8449788093566895,1,1,0,1,"Skipped"
"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ",0.575892984867096,0.575892984867096,0,0,1,1,"Skipped"
"it 's played in the most straight-faced fashion , with little humor to lighten things up . ","it 's played in the most straight-faced fashion , with little humor to lighten things up . ",0.7850561141967773,0.7850561141967773,1,1,0,1,"Skipped"
"a dumb movie with [[dumb]] characters doing dumb things and you have to be really dumb not to see where this is going . ","a dumb movie with [[dmb]] characters doing dumb things and you have to be really dumb not to see where this is going . ",0.012285470962524414,0.04033392667770386,0,0,0,220,"Failed"
"with [[virtually]] no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","with [[vairtually]] no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ",0.07012909650802612,0.17683088779449463,0,0,0,498,"Failed"
"dense with characters and contains some thrilling moments . ","dense with characters and contains some thrilling moments . ",0.9126593470573425,0.9126593470573425,0,0,1,1,"Skipped"
"as unseemly as its title suggests . ","as unseemly as its title suggests . ",0.9769550561904907,0.9769550561904907,0,0,1,1,"Skipped"
"it 's like watching a [[nightmare]] made flesh . ","it 's like watching a [[nUightmare]] made flesh . ",0.1069456934928894,0.44778501987457275,0,0,0,162,"Failed"
"[[minority]] report is exactly what the title indicates , a report . ","[[mibority]] report is exactly what the title indicates , a report . ",0.49133551120758057,0.8800744414329529,1,0,1,213,"Successful"
"it 's hard to like a film about a guy who is [[utterly]] unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ","it 's hard to like a film about a guy who is [[ufterly]] unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ",0.14768648147583008,0.3282507061958313,0,0,0,598,"Failed"
"an entertaining , colorful , action-filled crime story with an intimate [[heart]] . ","an entertaining , colorful , action-filled crime story with an intimate [[hYeart]] . ",0.03319460153579712,0.14899909496307373,1,1,1,310,"Failed"
"for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ","for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ",0.825976550579071,0.825976550579071,0,0,1,1,"Skipped"
"it just may inspire a few [[younger]] moviegoers to read stevenson 's book , which is a treasure in and of itself . ","it just may inspire a few [[yCounger]] moviegoers to read stevenson 's book , which is a treasure in and of itself . ",0.1297404170036316,0.3100948929786682,1,1,1,268,"Failed"
"basically a [[static]] series of semi-improvised ( and semi-coherent ) raps between the stars . ","basically a [[sJtatic]] series of semi-improvised ( and semi-coherent ) raps between the stars . ",0.015855014324188232,0.03884392976760864,0,0,0,320,"Failed"
"... with `` the bourne identity '' we return to the more [[traditional]] action genre . ","... with `` the bourne identity '' we return to the more [[taditional]] action genre . ",0.18546897172927856,0.4922429323196411,1,1,1,231,"Failed"
"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ",0.8783825635910034,0.8783825635910034,0,0,1,1,"Skipped"
"[[chokes]] on its own depiction of upper-crust decorum . ","[[cokes]] on its own depiction of upper-crust decorum . ",0.13079982995986938,0.17980504035949707,0,0,0,180,"Failed"
"while there 's something intrinsically [[funny]] about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer ","while there 's something intrinsically [[fQunny]] about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer ",0.25299978256225586,0.4698876142501831,1,1,1,503,"Failed"
"a [[rewarding]] work of art for only the most patient and challenge-hungry moviegoers . ","a [[rVewarding]] work of art for only the most patient and challenge-hungry moviegoers . ",0.09027284383773804,0.5978857278823853,1,0,1,279,"Successful"
"directed in a paint-by-numbers manner . ","directed in a paint-by-numbers manner . ",0.9644457101821899,0.9644457101821899,1,1,0,1,"Skipped"
"k-19 exploits our substantial collective [[fear]] of nuclear holocaust to generate cheap hollywood tension . ","k-19 exploits our substantial collective [[far]] of nuclear holocaust to generate cheap hollywood tension . ",0.009395182132720947,0.03779381513595581,0,0,0,435,"Failed"
"at its [[best]] , queen is campy fun like the vincent price horror classics of the '60s . ","at its [[bdst]] , queen is campy fun like the vincent price horror classics of the '60s . ",0.039510905742645264,0.3368934392929077,1,1,1,205,"Failed"
"it 's a much more emotional [[journey]] than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . ","it 's a much more emotional [[jGourney]] than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . ",0.028596878051757812,0.25469255447387695,1,1,1,434,"Failed"
"the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . ","the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . ",0.9797701239585876,0.9797701239585876,0,0,1,1,"Skipped"
"[[cool]] ? ","[[cbool]] ? ",0.08312356472015381,0.9141039848327637,1,0,1,12,"Successful"
"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises ","deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises ",0.6219677925109863,0.6219677925109863,0,0,1,1,"Skipped"
